BUSINESS,"John Gibson said Friday that he decided to resign as chief executive officer of Halliburton Energy Services when it became apparent he couldn #39;t become the CEO of the entire corporation, after getting a taste of the No."
BUSINESS,"New applications for US home loans fell last week as 30-year mortgage rates declined to their lowest level since late March, an industry group said on Wednesday."
SCI_TECH,"RICHARD Branson #39;s Virgin Group said today it was jumping into the market for online music, with a  quot;Digital Megastore quot; offering US customers song downloads for 99 US cents (\$1."
SPORTS,AUSSIE Troy Bayliss says world champion Valentino Rossi will be unbeatable in today #39;s Australian Motorcycle Grand Prix even though Spain #39;s Sete Gibernau has pole position.
SCI_TECH,"AP - Warning lights flashed atop four police cars as the caravan wound its way up the driveway in a procession fit for a presidential candidate. At long last, Azy and Indah had arrived. They even flew through a hurricane to get here."
SCI_TECH,"AP - In the latest squabble over patents between Japanese and South Korean electronics giants, Toshiba has sued Hynix Semiconductor's Japan and U.S. units, alleging patent infringement in flash-memory chips, key components in digital cameras and cell phones."
WORLD,"TOKYO : One person is dead and four others are missing as Japan #39;s biggest typhoon in more than a decade pounded the south of the country with heavy rain and powerful winds, officials said."
SPORTS,"South Korea #39;s Hee-Won Han edged out Canadian Lorie Kane in a sudden-death play-off to win the Safeway Classic. Han shot a 67 to finish on nine under, a score matched by Kane with her 70, but Han then birdied "
SCI_TECH," SALO, Finland (Reuters) - Elcoteq &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=ELQAV.HE qtype=sym infotype=info qcat=news""&gt;ELQAV.HE&lt;/A&gt; is targeting  growth by strengthening its focus on design services to tap  surging demand in the mobile handset market, Europe's top  electronics manufacturing services firm said."
SCI_TECH,"In seven hours last week, great ocean waves exacted a terrible price in wealth and human lives. Future catastrophes may be far grimmer."
SPORTS,(Sports Network) - The NL East champion Atlanta Braves aim for their fourth straight victory as they start a three-game series versus the New York Mets tonight at Turner Field.
SPORTS,"Today's players wouldn't recognize the game. In the 52 years since the Concord High football team reeled off a state-record 40 consecutive victories, only the winning may be comparable."
SPORTS,"You know the line. If you saw  quot;A League of Their Own, quot; the film about the first women #39;s baseball league, you can still hear Tom Hanks saying it."
WORLD,"The UN refugee chief calls on all sides in Darfur to ""sort things out"", amid reports of militia movements in the area."
SCI_TECH,"Reuters - A powerful earthquake rocked\Indonesia's premier tourist island of Bali Wednesday, killing\one person, injuring at least two and triggering some panic,\officials said."
WORLD,"Prime Minister Junichiro Koizumi, right, bows to evacuees at the gymnasium of the Ote High School, one of the evacuation centers, in Nagaoka, northwest of Tokyo Tuesday, Oct. 26, 2004."
BUSINESS,"A nationwide truckers #39; strike to protest a proposed service tax entered its third day Monday, causing food prices to rise on fears of possible shortages."
SCI_TECH,"The cap on H-1B visas granted to foreign workers, set at 65,000 for the fiscal year that began Friday, has already been reached, according to U.S. Citizenship and Immigration Services."
BUSINESS,"The holiday season may not reach 2003 levels but will be up, National Retail Federation says. By Joan Verdon. Hackensack, NJ - The holidays will be slightly less jolly for retailers this year, but they still "
BUSINESS, WASHINGTON (Reuters) - The U.S. Securities and Exchange  Commission on Wednesday said Fannie Mae misapplied accounting  principles and called on the mortgage finance company to  restate earnings.
BUSINESS,"VANCOUVER - A Vancouver-based firm won #39;t sell 1.2 million doses of influenza vaccine to the United States after all, announcing Tuesday that it will sell the doses within Canada instead."
WORLD,"AP - A relieved Italy broke into celebration after two Italian aid workers kidnapped in Iraq three weeks ago were released Tuesday, arriving home hours later aboard a private jet."
BUSINESS," NEW YORK (Reuters) - Wal-Mart Stores Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=WMT.N target=/stocks/quickinfo/fullquote""&gt;WMT.N&lt;/A&gt;, hurt by  sluggish sales over the Thanksgiving holiday weekend, on Friday  launched a rare advertising blitz in newspapers around the  United States focusing on its price cuts."
BUSINESS,"AP - In a Dec. 7 mutual fund column about global allocation funds, The Associated Press erronously reported the expense ratio of First Eagle Global. It is 1.32 percent, not 1.72 percent, which is the fund's yield."
SCI_TECH,"SPACE.com - A nearby star thought to harbor comets and asteroids now appears to be home to planets, too. The presumed worlds are smaller than Jupiter and could be as tiny as Pluto, new observations suggest."
WORLD,"Iran #39;s top nuclear official Hassan Rowhani hailed Monday a  quot;new chapter quot; in relations between Tehran and Europe, after talks with key EU ministers on rewards Iran is to receive for suspending uranium enrichment to show it is not making atomic weapons."
SCI_TECH,I #39;M FEELING a little bit better about the hundreds of junk e-mails I get every day now that I #39;ve read that someone else has much bigger e-mail troubles.
WORLD,"BAGHDAD, Iraq - U.S. warplanes blasted insurgent positions in Sadr City, and American ground troops pushed into the sprawling Baghdad slum Thursday in a new operation aimed at disarming the militia of a renegade anti-U.S..."
SPORTS,"Gary Megson dug himself into one almighty hole by announcing his decision to leave at the end of the season, it #39;s a strategy that never works whether it comes from the manager himself or the boardroom."
WORLD,"BAGHDAD : Six staff of a Saudi Arabian company, including one US citizen, an Asian and at least three Iraqis, were kidnapped from their offices in Baghdad, police and a lawyer for the company told AFP."
SPORTS,"The government today faced calls to review the list of  quot;crown jewel quot; sporting events after Sky bought the rights to England #39;s home Test matches, sounding the death knell for live cricket on terrestrial TV after nearly 70 years."
SCI_TECH,"Handset manufacturers unite to develop TV-enabled mobile phones, but dont expect to tune in on your cell phone anytime soon. In an attempt to make cell phones smarter and more expensive, the top five mobile "
WORLD,"A SUICIDE bomber blew himself up in a mosque packed with worshippers in Pakistan, killing at least 25 people and wounding more than 50."
SCI_TECH,"THE TWO ASTRONAUTS aboard the international space station have been asked to cut calories because, with the space shuttle out of commission, food supplies are running low."
SCI_TECH,"Microsoft #39;s decision to push back a 64-bit Windows will not hurt chip sales, company says. Advanced Micro Devices is disappointed by Microsoft #39;s decision to delay the introduction of 64-bit versions of its "
SCI_TECH,Internet service provider Wanadoo has launched the latest salvo in the broadband price wars in the UK.
SCI_TECH,"Reuters - The U.S. Environmental Protection Agency\censored warnings that a Bush administration plan to build\roads in national forests could harm drinking water, a group\representing government workers said on Monday."
WORLD,"South Korea #39;s top diplomat said Friday that the Gando Convention, signed about a century ago between China #39;s Qing Dynasty and imperial Japan on the dominion of the disputed Gando region, was null and void, #39; #39; at least by law."
WORLD," NEAR FALLUJA, Iraq (Reuters) - U.S. troops unleashed a  fierce barrage of shelling on Monday on Iraq's rebel-held town  of Falluja, where U.S. troops are poised for a major offensive,  a Reuters witness said."
WORLD,"Leukemia specialists examined ailing Palestinian leader Yasser Arafat at a French military hospital to determine whether he suffers from the blood cancer, Palestinian officials said Saturday."
SPORTS,Tillakaratne Dilshan steered Sri Lanka to a scratchy four-wicket win over Zimbabwe in their Champions Trophy match at the Oval on Tuesday but the Africans go home with pride restored after a spirited performance.
BUSINESS,"The monster merger between Troy, Mich.-based Kmart Holding Corp. and Hoffman Estates, Ill.-based Sears Roebuck  amp; Co. may have local impact."
